chrom	start	end
NW_021705749.1	54189	54205
NW_021705749.1	54328	54344
NW_021705749.1	55437	55455
NW_021705749.1	56364	56380
NW_021705749.1	56879	56895
NW_021705749.1	56939	56955
NW_021705749.1	58466	58482
NW_021705749.1	58508	58524
NW_021705749.1	58700	58716
NW_021705749.1	59608	59624
NW_021705749.1	60037	60053
NW_021705749.1	60574	60590
NW_021705749.1	60830	60846
NW_021705749.1	60959	60977
NW_021705749.1	61042	61062
NW_021705749.1	62111	62127
NW_021705749.1	62930	62946
NW_021705749.1	64871	64887
NW_021705749.1	65536	65554
NW_021705749.1	66137	66157
NW_021705749.1	66174	66190
NW_021705749.1	66759	66781
NW_021705749.1	66817	66833
NW_021705749.1	67391	67407
NW_021705749.1	68456	68472
NW_021705749.1	68518	68534
NW_021705749.1	68646	68668
NW_021705749.1	68767	68787
NW_021705749.1	68998	69022
NW_021705749.1	70092	70108
NW_021705749.1	70395	70411
NW_021705749.1	71484	71500
NW_021705749.1	71980	71996
NW_021705749.1	72318	72334
NW_021705749.1	72790	72806
NW_021705749.1	73921	73937
NW_021705749.1	74416	74432
NW_021705749.1	74513	74531
NW_021705749.1	74833	74849
NW_021705749.1	76549	76565
NW_021705749.1	77017	77033
NW_021705749.1	77076	77092
NW_021705749.1	77147	77165
NW_021705749.1	77255	77273
NW_021705749.1	77506	77522
NW_021705749.1	78076	78092
NW_021705749.1	78940	78956
NW_021705749.1	78960	78976
NW_021705749.1	80582	80598
NW_021705749.1	80621	80637
NW_021705749.1	81400	81418
NW_021705749.1	81624	81644
NW_021705749.1	82840	82864
NW_021705749.1	83111	83133
NW_021705749.1	84212	84228
NW_021705749.1	84296	84312
NW_021705749.1	85037	85053
NW_021705749.1	85383	85399
NW_021705749.1	85526	85542
NW_021705749.1	85764	85784
NW_021705749.1	86043	86059
NW_021705749.1	86518	86534
NW_021705749.1	87124	87140
NW_021705749.1	88680	88696
NW_021705749.1	89196	89212
NW_021705749.1	89393	89411
NW_021705749.1	90081	90097
NW_021705749.1	91598	91614
NW_021705749.1	91637	91653
NW_021705749.1	91927	91943
NW_021705749.1	92645	92661
NW_021705749.1	92957	92973
NW_021705749.1	92993	93009
NW_021705749.1	93625	93641
NW_021705749.1	93686	93702
NW_021705749.1	94408	94424
NW_021705749.1	95093	95111
NW_021705749.1	95327	95343
NW_021705749.1	95864	95880
NW_021705749.1	96145	96161
NW_021705749.1	96625	96649
NW_021705749.1	97135	97151
NW_021705749.1	97427	97443
NW_021705749.1	97968	97984
NW_021705749.1	98097	98113
NW_021705749.1	99058	99078
NW_021705749.1	99120	99138
NW_021705749.1	100608	100628
NW_021705749.1	101392	101410
NW_021705749.1	101697	101713
NW_021705749.1	102347	102363
NW_021705749.1	102406	102426
NW_021705749.1	102602	102618
NW_021705749.1	103206	103222
NW_021705749.1	103680	103696
NW_021705749.1	103924	103940
NW_021705749.1	104111	104127
NW_021705749.1	104300	104316
NW_021705749.1	106095	106113
NW_021705749.1	106142	106158
NW_021705749.1	108208	108224
NW_021705749.1	108434	108450
NW_021705749.1	110017	110037
NW_021705749.1	110103	110123
NW_021705749.1	111455	111471
NW_021705749.1	111630	111646
NW_021705749.1	111860	111876
NW_021705749.1	113239	113257
NW_021705749.1	113676	113692
NW_021705749.1	114308	114326
NW_021705749.1	114598	114614
NW_021705749.1	115706	115724
NW_021705749.1	116052	116074
NW_021705749.1	116181	116201
NW_021705749.1	116830	116846
NW_021705749.1	119215	119235
NW_021705749.1	119579	119601
NW_021705749.1	119606	119622
NW_021705749.1	122176	122196
NW_021705749.1	123078	123094
NW_021705749.1	125157	125173
NW_021705749.1	125547	125571
NW_021705750.1	8921	8945
NW_021705750.1	11987	12003
NW_021705750.1	12572	12588
NW_021705750.1	12970	12990
NW_021705750.1	13232	13254
NW_021705750.1	13472	13496
NW_021705750.1	13683	13699
NW_021705750.1	13747	13763
NW_021705750.1	14593	14609
NW_021705750.1	14861	14877
NW_021705750.1	15269	15285
NW_021705750.1	15380	15396
NW_021705750.1	15424	15446
NW_021705750.1	15807	15825
NW_021705750.1	16629	16647
NW_021705750.1	16735	16751
NW_021705750.1	16806	16822
NW_021705750.1	17389	17405
NW_021705750.1	18108	18130
NW_021705750.1	18263	18279
NW_021705750.1	18426	18446
NW_021705750.1	21029	21053
NW_021705750.1	21158	21174
NW_021705750.1	21373	21389
NW_021705750.1	23189	23205
NW_021705750.1	23950	23966
NW_021705750.1	24029	24045
NW_021705750.1	24147	24163
NW_021705750.1	24379	24395
NW_021705750.1	24817	24835
NW_021705750.1	25427	25445
NW_021705750.1	25508	25524
NW_021705750.1	26223	26239
NW_021705750.1	26651	26667
NW_021705750.1	26757	26773
NW_021705750.1	28943	28965
NW_021705750.1	29142	29158
NW_021705750.1	29188	29204
NW_021705750.1	29783	29799
NW_021705750.1	29992	30008
NW_021705750.1	30251	30269
NW_021705750.1	30423	30441
NW_021705750.1	30922	30938
NW_021705750.1	31453	31469
NW_021705750.1	32637	32653
NW_021705750.1	32700	32716
NW_021705750.1	33529	33545
NW_021705750.1	33671	33693
NW_021705750.1	33716	33732
NW_021705750.1	33907	33927
NW_021705750.1	34263	34279
NW_021705750.1	35352	35368
NW_021705750.1	35454	35470
NW_021705750.1	35486	35504
NW_021705750.1	35681	35697
NW_021705750.1	36566	36586
NW_021705750.1	36688	36704
NW_021705750.1	36838	36854
NW_021705750.1	38170	38188
NW_021705750.1	39174	39190
NW_021705750.1	39288	39304
NW_021705750.1	39338	39354
NW_021705750.1	39701	39719
NW_021705750.1	39933	39949
NW_021705750.1	40682	40698
NW_021705750.1	40726	40742
NW_021705750.1	40784	40800
NW_021705750.1	41178	41194
NW_021705750.1	41680	41698
NW_021705750.1	42154	42170
NW_021705750.1	44054	44070
NW_021705750.1	45036	45052
NW_021705750.1	45746	45762
NW_021705750.1	46516	46532
NW_021705750.1	46770	46786
NW_021705750.1	47101	47117
NW_021705750.1	47150	47166
NW_021705750.1	47609	47625
NW_021705750.1	47774	47790
NW_021705750.1	48423	48439
NW_021705750.1	49211	49227
NW_021705750.1	49352	49368
NW_021705750.1	49874	49890
NW_021705750.1	49990	50006
NW_021705750.1	50422	50438
NW_021705750.1	50563	50579
NW_021705750.1	50860	50876
NW_021705750.1	51553	51569
NW_021705750.1	53597	53613
NW_021705750.1	53846	53862
NW_021705750.1	55188	55204
NW_021705750.1	55280	55300
NW_021705750.1	55352	55368
NW_021705750.1	55919	55935
NW_021705750.1	55984	56000
NW_021705750.1	56034	56050
NW_021705750.1	56572	56588
NW_021705750.1	57076	57092
NW_021705750.1	57710	57726
NW_021705750.1	57939	57955
NW_021705750.1	58055	58071
NW_021705750.1	59260	59276
NW_021705750.1	59491	59509
NW_021705750.1	60866	60884
NW_021705750.1	61764	61780
NW_021705750.1	62455	62471
NW_021705750.1	62889	62905
NW_021705750.1	63039	63055
NW_021705750.1	63862	63878
NW_021705750.1	64198	64218
NW_021705750.1	65680	65696
NW_021705750.1	68899	68915
NW_021705750.1	69689	69707
NW_021705750.1	69726	69742
NW_021705750.1	70100	70116
NW_021705750.1	70277	70293
NW_021705750.1	70362	70378
NW_021705750.1	71979	71995
NW_021705750.1	72451	72471
NW_021705750.1	72483	72501
NW_021705750.1	72541	72557
NW_021705750.1	72700	72716
NW_021705750.1	73946	73966
NW_021705750.1	74105	74129
NW_021705750.1	74372	74388
NW_021705750.1	74452	74468
NW_021705750.1	74985	75001
NW_021705750.1	75697	75713
NW_021705750.1	76557	76575
NW_021705750.1	78341	78357
NW_021705750.1	82570	82586
NW_021705750.1	84454	84470
NW_021705750.1	84953	84969
NW_021705750.1	85108	85124
NW_021705750.1	85194	85210
NW_021705750.1	86196	86212
NW_021705750.1	86619	86635
NW_021705750.1	87545	87561
NW_021705750.1	87776	87792
NW_021705750.1	87830	87848
NW_021705750.1	88043	88059
NW_021705750.1	88070	88086
NW_021705750.1	88109	88127
NW_021705750.1	88501	88517
NW_021705750.1	88528	88544
NW_021705750.1	88567	88585
NW_021705750.1	88668	88684
NW_021705750.1	89614	89630
NW_021705750.1	89949	89965
NW_021705750.1	89976	89992
NW_021705750.1	90167	90183
NW_021705750.1	90370	90386
NW_021705750.1	91421	91437
NW_021705750.1	91747	91763
NW_021705750.1	91876	91894
NW_021705750.1	92080	92104
NW_021705750.1	92118	92134
NW_021705750.1	92156	92176
NW_021705750.1	92258	92274
NW_021705750.1	92576	92600
NW_021705750.1	92614	92630
NW_021705750.1	92652	92672
NW_021705750.1	92754	92770
NW_021705750.1	93701	93719
NW_021705750.1	94389	94405
NW_021705750.1	94571	94587
NW_021705750.1	94610	94626
NW_021705750.1	94842	94858
NW_021705750.1	94932	94948
NW_021705750.1	95106	95122
NW_021705750.1	95783	95801
NW_021705750.1	96152	96168
NW_021705750.1	96332	96352
NW_021705750.1	96412	96430
NW_021705750.1	96508	96526
NW_021705750.1	96552	96568
NW_021705750.1	97012	97028
NW_021705750.1	97176	97198
NW_021705750.1	97206	97222
NW_021705750.1	97237	97255
NW_021705750.1	97302	97318
NW_021705750.1	97613	97629
NW_021705750.1	97676	97692
NW_021705750.1	98004	98028
NW_021705750.1	98029	98045
NW_021705750.1	98075	98099
NW_021705750.1	98128	98144
NW_021705750.1	98343	98363
NW_021705750.1	98394	98410
NW_021705750.1	98611	98627
NW_021705750.1	99340	99356
NW_021705750.1	99602	99618
NW_021705750.1	100023	100039
NW_021705750.1	100293	100311
NW_021705750.1	100327	100343
NW_021705750.1	100459	100475
NW_021705750.1	100543	100561
NW_021705750.1	100659	100675
NW_021705750.1	100922	100938
NW_021705750.1	101076	101092
NW_021705750.1	101315	101331
NW_021705750.1	101767	101783
NW_021705750.1	102019	102035
NW_021705750.1	102294	102310
NW_021705750.1	102332	102348
NW_021705750.1	102399	102415
NW_021705750.1	102540	102556
NW_021705750.1	103998	104014
NW_021705750.1	104538	104554
NW_021705750.1	105287	105303
NW_021705750.1	105328	105346
NW_021705750.1	105780	105796
NW_021705750.1	105900	105920
NW_021705750.1	106344	106360
NW_021705750.1	106657	106675
NW_021705750.1	107649	107669
NW_021705750.1	109686	109702
NW_021705750.1	110816	110832
NW_021705750.1	111173	111189
NW_021705750.1	111697	111713
NW_021705750.1	112192	112208
NW_021705750.1	112377	112393
NW_021705750.1	112724	112740
NW_021705750.1	113698	113716
NW_021705750.1	115579	115595
NW_021705750.1	116510	116530
NW_021705750.1	116955	116973
NW_021705750.1	117116	117132
NW_021705750.1	117722	117738
NW_021705750.1	118815	118833
NW_021705751.1	4327	4351
NW_021705751.1	4867	4891
NW_021705751.1	5046	5062
NW_021705751.1	6162	6178
NW_021705751.1	7504	7520
NW_021705751.1	7838	7856
NW_021705751.1	11084	11106
NW_021705751.1	12987	13003
NW_021705751.1	13753	13769
NW_021705751.1	15111	15127
NW_021705751.1	15645	15661
NW_021705751.1	15667	15683
NW_021705751.1	16086	16102
NW_021705751.1	16779	16795
NW_021705751.1	17520	17536
NW_021705751.1	18109	18125
NW_021705751.1	18528	18544
NW_021705751.1	19380	19396
NW_021705751.1	19807	19823
NW_021705751.1	21872	21888
NW_021705751.1	22392	22408
NW_021705751.1	23038	23062
NW_021705751.1	23654	23670
NW_021705751.1	25312	25330
NW_021705751.1	25700	25716
NW_021705751.1	26664	26680
NW_021705751.1	27672	27688
NW_021705751.1	28226	28242
NW_021705751.1	28255	28271
NW_021705751.1	28337	28353
NW_021705751.1	30013	30029
NW_021705751.1	30292	30308
NW_021705751.1	32013	32029
NW_021705751.1	32311	32327
NW_021705751.1	34648	34664
NW_021705751.1	35632	35650
NW_021705751.1	36124	36140
NW_021705751.1	36282	36298
NW_021705751.1	36594	36610
NW_021705751.1	37446	37464
NW_021705751.1	37483	37507
NW_021705751.1	38699	38715
NW_021705751.1	39345	39363
NW_021705751.1	40037	40057
NW_021705751.1	40553	40569
NW_021705751.1	42470	42486
NW_021705751.1	43364	43380
NW_021705751.1	43475	43491
NW_021705751.1	43654	43672
NW_021705751.1	43902	43918
NW_021705751.1	46166	46182
NW_021705751.1	47450	47466
NW_021705751.1	48178	48194
NW_021705751.1	48293	48309
NW_021705751.1	50279	50295
NW_021705751.1	53075	53091
NW_021705751.1	54775	54791
NW_021705751.1	56060	56076
NW_021705751.1	56109	56125
NW_021705751.1	58092	58108
NW_021705751.1	59387	59403
NW_021705751.1	60709	60729
NW_021705751.1	61148	61164
NW_021705751.1	61553	61569
NW_021705751.1	62587	62603
NW_021705751.1	63096	63112
NW_021705751.1	63687	63703
NW_021705751.1	63863	63879
NW_021705751.1	64496	64516
NW_021705751.1	64702	64718
NW_021705751.1	65674	65690
NW_021705751.1	67047	67063
NW_021705751.1	69283	69299
NW_021705751.1	70594	70610
NW_021705751.1	71281	71297
NW_021705751.1	72710	72726
NW_021705751.1	75356	75372
NW_021705751.1	76279	76295
NW_021705751.1	77181	77197
NW_021705751.1	77348	77366
NW_021705751.1	78291	78315
NW_021705751.1	79284	79300
NW_021705751.1	79884	79902
NW_021705751.1	79976	79992
NW_021705751.1	80500	80516
NW_021705751.1	80526	80544
NW_021705751.1	80570	80586
NW_021705751.1	80700	80716
NW_021705751.1	81079	81101
NW_021705751.1	81188	81204
NW_021705751.1	82291	82307
NW_021705751.1	83717	83737
NW_021705751.1	84595	84611
NW_021705751.1	84977	84993
NW_021705751.1	86939	86955
NW_021705751.1	87020	87036
NW_021705751.1	87208	87224
NW_021705751.1	87496	87512
NW_021705751.1	89198	89218
NW_021705751.1	89220	89236
NW_021705751.1	89331	89347
NW_021705751.1	89949	89967
NW_021705751.1	91334	91350
NW_021705751.1	91490	91508
NW_021705751.1	91990	92006
NW_021705751.1	94579	94595
NW_021705751.1	95565	95581
NW_021705751.1	96237	96253
NW_021705751.1	96755	96771
NW_021705751.1	96909	96925
NW_021705751.1	97819	97835
NW_021705751.1	98683	98699
NW_021705751.1	99923	99939
NW_021705751.1	101789	101805
NW_021705751.1	101826	101848
NW_021705751.1	102481	102497
NW_021705751.1	105118	105134
NW_021705751.1	105190	105206
NW_021705751.1	105468	105486
NW_021705751.1	106528	106544
NW_021705751.1	107637	107653
NW_021705751.1	108134	108150
NW_021705751.1	108940	108956
NW_021705751.1	110319	110339
NW_021705751.1	111054	111070
NW_021705751.1	112042	112060
NW_021705751.1	112105	112121
NW_021705751.1	112564	112580
NW_021705751.1	113344	113360
NW_021705751.1	113799	113817
NW_021705751.1	113882	113902
NW_021705752.1	436	452
NW_021705752.1	471	495
NW_021705752.1	939	955
NW_021705752.1	1525	1541
NW_021705752.1	1652	1668
NW_021705752.1	1755	1771
NW_021705752.1	2052	2068
NW_021705752.1	3949	3965
NW_021705752.1	4030	4048
NW_021705752.1	4617	4633
NW_021705752.1	5031	5047
NW_021705752.1	7288	7306
NW_021705752.1	7497	7513
NW_021705752.1	7773	7789
NW_021705752.1	8195	8211
NW_021705752.1	8749	8765
NW_021705752.1	9953	9969
NW_021705752.1	10038	10054
NW_021705752.1	10597	10613
NW_021705752.1	10649	10669
NW_021705752.1	12104	12120
NW_021705752.1	12954	12970
NW_021705752.1	13340	13358
NW_021705752.1	14523	14539
NW_021705752.1	15110	15126
NW_021705752.1	15364	15380
NW_021705752.1	16151	16167
NW_021705752.1	17542	17558
NW_021705752.1	17696	17712
NW_021705752.1	17853	17871
NW_021705752.1	18399	18415
NW_021705752.1	18947	18967
NW_021705752.1	19534	19556
NW_021705752.1	19951	19967
NW_021705752.1	21078	21094
NW_021705752.1	21573	21589
NW_021705752.1	22291	22307
NW_021705752.1	23152	23168
NW_021705752.1	24224	24240
NW_021705752.1	24314	24330
NW_021705752.1	24685	24701
NW_021705752.1	24974	24990
NW_021705752.1	25079	25095
NW_021705752.1	25739	25755
NW_021705752.1	26215	26231
NW_021705752.1	27793	27809
NW_021705752.1	28137	28157
NW_021705752.1	30917	30933
NW_021705752.1	31186	31202
NW_021705752.1	31281	31297
NW_021705752.1	31387	31403
NW_021705752.1	32079	32095
NW_021705752.1	32537	32553
NW_021705752.1	32817	32833
NW_021705752.1	32916	32932
NW_021705752.1	32956	32974
NW_021705752.1	33055	33071
NW_021705752.1	33338	33354
NW_021705752.1	33477	33495
NW_021705752.1	33537	33553
NW_021705752.1	34016	34032
NW_021705752.1	34560	34576
NW_021705752.1	35420	35438
NW_021705752.1	37212	37228
NW_021705752.1	38037	38053
NW_021705752.1	39522	39538
NW_021705752.1	39556	39572
NW_021705752.1	39897	39913
NW_021705752.1	39966	39986
NW_021705752.1	40044	40060
NW_021705752.1	40318	40334
NW_021705752.1	40748	40764
NW_021705752.1	40890	40906
NW_021705752.1	41449	41465
NW_021705752.1	41877	41893
NW_021705752.1	42078	42094
NW_021705752.1	43525	43541
NW_021705752.1	44953	44969
NW_021705752.1	45622	45638
NW_021705752.1	46061	46077
NW_021705752.1	46628	46644
NW_021705752.1	46697	46713
NW_021705752.1	46924	46942
NW_021705752.1	48505	48523
NW_021705752.1	48975	48991
NW_021705752.1	49475	49493
NW_021705752.1	50516	50532
NW_021705752.1	50587	50603
NW_021705752.1	51116	51132
NW_021705752.1	51832	51848
NW_021705752.1	51927	51943
NW_021705752.1	52137	52153
NW_021705752.1	53338	53354
NW_021705752.1	53559	53575
NW_021705752.1	53704	53720
NW_021705752.1	54087	54103
NW_021705752.1	54176	54194
NW_021705752.1	54833	54849
NW_021705752.1	55669	55685
NW_021705752.1	55885	55901
NW_021705752.1	56111	56129
NW_021705752.1	57010	57026
NW_021705752.1	57173	57189
NW_021705752.1	57798	57814
NW_021705752.1	58187	58203
NW_021705752.1	58272	58288
NW_021705752.1	58596	58612
NW_021705752.1	58858	58876
NW_021705752.1	59607	59625
NW_021705752.1	60118	60134
NW_021705752.1	60428	60448
NW_021705752.1	62066	62082
NW_021705752.1	64272	64288
NW_021705752.1	64870	64886
NW_021705752.1	66083	66099
NW_021705752.1	66116	66132
NW_021705752.1	66654	66678
NW_021705752.1	66846	66862
NW_021705752.1	67491	67507
NW_021705752.1	68785	68801
NW_021705752.1	68938	68954
NW_021705752.1	69770	69788
NW_021705752.1	70607	70623
NW_021705752.1	71004	71024
NW_021705752.1	74474	74490
NW_021705752.1	75113	75129
NW_021705752.1	75357	75373
NW_021705752.1	76470	76488
NW_021705752.1	76879	76895
NW_021705752.1	77658	77674
NW_021705752.1	77825	77841
NW_021705752.1	78205	78225
NW_021705752.1	78363	78379
NW_021705752.1	78510	78526
NW_021705752.1	79324	79342
NW_021705752.1	80277	80295
NW_021705752.1	80343	80365
NW_021705752.1	80638	80654
NW_021705752.1	80802	80818
NW_021705752.1	81019	81035
NW_021705752.1	81434	81454
NW_021705752.1	81553	81569
NW_021705752.1	84556	84572
NW_021705752.1	85263	85279
NW_021705752.1	86818	86834
NW_021705752.1	86870	86892
NW_021705752.1	87773	87791
NW_021705752.1	87874	87890
NW_021705752.1	88641	88661
NW_021705752.1	88898	88914
NW_021705752.1	89192	89210
NW_021705752.1	89451	89467
NW_021705752.1	90437	90453
NW_021705752.1	90529	90545
NW_021705752.1	91486	91502
NW_021705752.1	91641	91657
NW_021705752.1	92206	92222
NW_021705752.1	92549	92565
NW_021705752.1	92696	92714
NW_021705752.1	92738	92754
NW_021705752.1	93220	93236
NW_021705752.1	93484	93508
NW_021705752.1	93718	93736
NW_021705752.1	93769	93785
NW_021705752.1	95308	95324
NW_021705752.1	95702	95718
NW_021705752.1	97377	97393
NW_021705752.1	97971	97995
NW_021705752.1	98987	99003
NW_021705752.1	99734	99750
NW_021705752.1	100216	100234
NW_021705752.1	101282	101298
NW_021705752.1	102232	102248
NW_021705752.1	102300	102316
NW_021705752.1	102495	102511
NW_021705752.1	103878	103894
NW_021705752.1	104702	104718
NW_021705752.1	105926	105944
NW_021705752.1	106601	106617
NW_021705752.1	107650	107666
NW_021705752.1	107783	107799
NW_021705752.1	108726	108742
NW_021705753.1	593	609
NW_021705753.1	786	806
NW_021705753.1	1160	1184
NW_021705753.1	1327	1343
NW_021705753.1	1544	1564
NW_021705753.1	1905	1921
NW_021705753.1	1955	1971
NW_021705753.1	2289	2305
NW_021705753.1	2465	2483
NW_021705753.1	2767	2783
NW_021705753.1	3367	3383
NW_021705753.1	3650	3666
NW_021705753.1	4211	4227
NW_021705753.1	4463	4479
NW_021705753.1	4668	4684
NW_021705753.1	5423	5439
NW_021705753.1	6223	6239
NW_021705753.1	6286	6302
NW_021705753.1	6421	6437
NW_021705753.1	6560	6576
NW_021705753.1	6836	6852
NW_021705753.1	7104	7120
NW_021705753.1	7938	7954
NW_021705753.1	8322	8338
NW_021705753.1	9262	9278
NW_021705753.1	9576	9594
NW_021705753.1	9858	9874
NW_021705753.1	9887	9903
NW_021705753.1	9932	9948
NW_021705753.1	10142	10158
NW_021705753.1	10338	10354
NW_021705753.1	10470	10494
NW_021705753.1	10520	10538
NW_021705753.1	10557	10573
NW_021705753.1	10600	10624
NW_021705753.1	10939	10955
NW_021705753.1	11288	11304
NW_021705753.1	11581	11597
NW_021705753.1	12328	12344
NW_021705753.1	13360	13376
NW_021705753.1	13575	13591
NW_021705753.1	13987	14003
NW_021705753.1	14118	14134
NW_021705753.1	14403	14419
NW_021705753.1	15198	15216
NW_021705753.1	15578	15594
NW_021705753.1	16185	16201
NW_021705753.1	16236	16252
NW_021705753.1	16872	16888
NW_021705753.1	17265	17281
NW_021705753.1	17705	17721
